id,clip_filename,duration,reviewed_sheng_transcript,original_asr_transcript,audio_filepath,source_origin
sheng_rev_0235,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00001.wav,13.48,Ninan Ava Van Elsie. Washi raa alo. Saksana Elsie ben.,Ninan Ava Van Elsie. Washi raa alo. Saksana Elsie ben.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00001.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0236,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00002.wav,13.16,"Anybody else ma niya lingia palia kafa niya mamboi ake piya tu na pcheki asante sana, pigenizu vitu man. Na ona ma na neve piga gwanda ya white leo eh. Ini ya mutu yote aji ingiha ko yosa.","Anybody else ma niya lingia palia kafa niya mamboi ake piya tu na pcheki asante sana, pigenizu vitu man. Na ona ma na neve piga gwanda ya white leo eh. Ini ya mutu yote aji ingiha ko yosa.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00002.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0237,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00003.wav,13.12,"Tami ni wakutambu hem, weka stampu hei piya ni Mkurugenzi. Hey, site ni Mkurugenzi.ke apandiyo Maliiko. Sasao? Very nice. Okay, so wangwana.","Tami ni wakutambu hem, weka stampu hei piya ni mkuru genzi. Hey, site ni mkuru genzi.ke apandiyo Maliiko. Sasao? Very nice. Okay, so wangwana.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00003.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0238,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00004.wav,13.44,"Niko shumuli notice kuna wakati mimi nili tembe aki dogo nika ondokia i country enu na mahoma beizi enu, nika enda, wingereza, ok si wingereza, nika nda wulae, Europa.","Niko shumuli notice kuna wakati mimi nili tembe aki dogo nika ondokia i country enu na mahoma beizi enu, nika enda, wingereza, ok si wingereza, nika nda wulae, Europa.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00004.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0239,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00005.wav,12.64,"Eh, nilikwa nimenda kuhu fotafotara some athletes pale. And you guys must say, I was amazed. Uhu kiwa yo namsi ako top of the world. Echimu.","Eh, nilikwa nimenda kuhu fotafotara samathlitz pali. And you guys must say, I was amazed. Uhu kiwa yo namsi ako top of the world. Echimu.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00005.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0240,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00006.wav,13.94,"Juhu yumutu, ili engori yana piti yand yu akuji aku etop. Ah, simchi yazo. Wajani wapatietu brief recap, yaa vilesafari etu iliku wa ninininim, eh, nitu kwa appreciate mazea athili tsu etu.","Juhu yumutu, ili engori yana piti yand yu akuji aku etop. Ah, simchi yazo. Wajani wapatietu brief recap, yaa vilesafari etu iliku wa ninininim, eh, nitu kwa appreciate mazea athili tsu etu.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00006.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0241,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00007.wav,13.66,"Sometime in July, I think end of July, kulikam kukakwa na shugliflani. So, kuna...","So, sometime in July, I think end of July, kulikam kukakwa na shugliflani. So, kuna...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00007.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0242,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00009.wav,11.95,"So basically, wana empawa kreatas wa eze kutel stories about athletes. First of all, lika wana yukitiki wa nobol sana ju, we are the only country","So basically, wana empawa kreatas wa eze kutel stories about athletes. First of all, lika wana yukitiki wa nobol sana ju, we are the only country",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00009.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0243,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00010.wav,13.35,"Mali mazitu na shain at a patikira fild, batawa se wa koko yo fild. Lai kukiku tanana Sebastian saa yuko supermarket unam pita tu. Nuna. So...","Mali mazitu na shain at a patikira fild, batawa se wa koko yo fild. Lai kukiku tanana Sebastian saa yuko supermarket unam pita tu. Nuna. So...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00010.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0244,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00012.wav,13.57,"Tumama link sapoza ku apply voices in motion. I hope I'm going to apply. So nikiwa pala ni kakutanishwana some athletes. So hawa wana kimbia kitunitua trail running. So kuna hile running ya stadium, ya track, na kuna...","Tumama link sapoza ku apply voices in motion. I hope I'm going to apply. So nikiwa pala ni kakutanishwana some athletes. So hawa wana kimbia kitunitua trail running. So kuna hile running ya stadium, ya track, na kuna...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00012.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0245,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00015.wav,11.42,"So, usiku biletuliende yu shuglindyo, nili kwa na miti awase. Nika miti jamana itwa filemon kiriyago, ekuli kwa na jamana itwa Patrick Kipngeno.","So, usiku biletuliende yu shuglindyo, nili kwa na miti awase. Nika miti jamana itwa filemon kiriyago, ekuli kwa na jamana itwa Patrick Kipngeno.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00015.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0246,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00016.wav,13.81,"Selelo sa awali sijikama li kua iyo square voices in motion, but nili kam li kam meat later. So, actually I think I li kua. So, after yo nene ni can get interest sana, nene ni ka unkena wa sewangu wa onapa.","Selelo sa awali sijikama li kua iyo square voices in motion, but nili kam li kam meat later. So, actually I think I li kua. So, after yo nene ni ni can get interest sana, nene ni ka unkena wa sewangu wa onapa.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00016.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0247,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00017.wav,13.29,"hawa wasee ni machamp waiki tuwa jena atujuwi. Manze, nimi ono SNC program muna fanya. Nami moneye meneza, nimeji tole mhanda. Nipige tu storya, nini wa fortitu nini waga.","Awa se nima champu waiki tuwa jena atujuwi. Manze, nimi ono SNC program muna fanya. Nami moneye meneza, nimeji tole mhanda. Nipige tu storya, nini wa fortitu nini, nini nini nini waga.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00017.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0248,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00020.wav,9.36,"So hawa maatili maote ro wa koapo, ukundi wa gawana piga zwezi hawa. Na on, I think waga ina wa, actually inasponsor, inawasupport son.","So hawa maatili maote ro wa koapo, ukundi wa gawana piga zwezi hawa. Na on, I think waga ina wa, actually ina sponsor, ina wa support son.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00020.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0249,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00021.wav,12.01,"Mika ingiyana ibasha pwara kafasta, ni keda nika mite kinafile Montana, Patrick Kipngeno, Selelo Saoli, Kulikwana Maka Madem, kina Ruth, kina Miriam.","Mika ingiyana ibasha pwara kafasta, ni keda nika mite kinafile Montana, Patrick Kipngeno, Selelo Saoli, Kulikwana Maka Madem, kina Ruth, kina Miriam.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00021.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0250,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00022.wav,12.71,"Kuna moja piya nimi deadly sana, nimi na try kumu kajini ake mazena, nichi enga, but unfortunately a kuna injury. So it atatuku, sdanya atatuli interact.","Kuna moja piya nimi deadly sana, nimi na try kumu kajini ake mazena, nichi enga, but unfortunately a kuna injury. So it atatuku, sdanya atatuli interact.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00022.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0251,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00025.wav,8.79,"Uangwa na muna fukiria ga kenya muku na milima. Eeeeee... Inginia ni yo region di omu tadjua. Misha iskiya be Alps, eh?","Uangwa na muna fukiria ga kenya muku na milima. Eeeeee... Inginia ni yo region di omu tadjua. Misha iskiya be Alps, eh?",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00025.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0252,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00026.wav,12.35,"The Alps me bigi, me doko uko Farranza ime en, da ime Pita, Switzerland, I think Spain pia ikona, if I'm not wrong. Pita, Italy, ime engia Austria.","The Alps me bigi, me doko uko Farranza ime en, da ime Pita, Switzerland, I think Spain pia ikona, if I'm not wrong. Pita, Italy, ime engia Austria.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00026.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0253,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00028.wav,13.21,"Mili mazikoko wengi, so yo kampiao ma li kupia ukundi wa nerega kupige mazoezi. So yike seme kanaan sinsu wa nengia uko, in a few weeks, kamala diskiya, pia mimi nesafani, nesafafuota yo maere maineo. Arraka fasta!","Mili mazikoko wengi, so yo kampiao ma li kupia ukundi wa nerega kupige mazoezi. So yike seme kanaan sinsu wa nengia uko, in a few weeks, kamala diskiya, pia mimi nesafani, nesafafuota yo maere maineo. Arraka fasta!",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00028.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0254,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00029.wav,12.63,"Tare Modya. Muziwa nane. Tumedoka 2 evi titi nt. Like jugusha lima liza 2 evi. Dukanda stage, tukapati ena vote of thanks.","Tare Modya. Muziwa nane. Tumedoka 2 evi titi nt. Like jugusha lima liza 2 evi. Dukanda stage, tukapati ena vote of thanks.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00029.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0255,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00030.wav,13.32,"Strait, atal tulikwana kila kitu yutumabag nini. So tu ka ingiya airport araka fasta, chukwanda ege apu, teke engorim bakawapi, Zürik, Switzerland. Tukafu kapale Zürik, tulikwana mishoni kiasi apu Zürik.","Strait, atal tulikwana kila kitu yutumabag nini nini. So tu ka ingiya airport araka fasta, chukwanda ege apu, teke engorim bakawapi, Zürik, Switzerland. Tukafu kapale Zürik, tulikwana mishoni kiasi apu Zürik.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00030.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0256,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00032.wav,12.14,"Nini piya tukai tembelia, tukai ciki mavitua, tukai nais tukai skia po. Bata jenna ilikwakfani nini kukimbiya ostia kwenda kuchiki wala wasani maathili tsuetu. So the following day on Tuesday, yunita re...","Nini piya tukai tembelia, tukai ciki mavitua, tukai nais tukai skia po. Bata jenna ilikwakfani nini kukimbiya ostia kwenda kuchiki wala wasani maathili tsuetu. So the following day on Tuesday, yunita re...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00032.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0257,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00033.wav,13.9,"Jutul tokapa tere moja tulko nenge yuko tere mbili, tere tatu, dutukayanda austria sasa. Aponi kwi shika train, maze train, very comfortable. Yuki tu inen data uski alafu sceneryz","Jutul tokapa tere moja tulko nenge yuko tere mbili, tere tatu, dutukayanda austria sasa. Aponi kwi shika train, maze train, very comfortable. Yuki tu inen data uski alafu sceneryz",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00033.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0258,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00034.wav,8.46,"Nai, maza kuna macountry soupu hapa nje. Yani, fo awasakuna bitu unaona ispukwatu mamilima na greenery.","Nai, maza kuna ma country soupu wa pa inje. Yani, fo fo awasakuna bitu unaona ispukwatu ma milima greenery.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00034.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0259,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00035.wav,13.64,"Mito ni safia ni maglejia zina mell 2 kuju, so yo maji nashukachini, ni safim baka inaka kiyoba, ase wamechunga yo maskaniya ode.","Mito ni safia ni maglejia zina mell 2 kuju, so yo maji nashukachini, ni safim baka inaka kiyoba, ase wamechunga yo maskaniya ode.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00035.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0260,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00036.wav,13.42,"So tukahenda tukafika plesinitua Innsbruck, iyoni Ostria. So kutoka ziurik suica lanu baka Innsbruck Ostria ni 4 hours, tukashuka, tukachuka Basi. So Basi kutoka Innsbruck baka ele plesinituliko tunayanda liens ni another 3 hours.","So tukahenda tukafika plesinitua Innsbruck, iyoni Ostria. So kutoka ziurik suica lanu baka Innsbruck Ostria ni 4 hours, tukashuka, tukachuka Basi. So Basi kutoka Innsbruck baka ele plesinituliko tunayanda liens ni another 3 hours.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00036.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0261,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00038.wav,13.57,"Na tuka ingiwa kwa gariyake, na tuka nza safariya kwa pandamili ima pina nashu uko ni mili matupu. Tuka pandamili ima paka kwa villagei kwa ukodju ina itwa kals. Hei kumali ukodeni imezungu kwa na...","Na tuka ingiwa kwa gariyake, na tuka nza safariya kwa pandamili ima pina na nashu uko ni mili matupu. Tuka pandamili ima paka kwa villagei kwa ukodju ina itwa kals. Hei kumali ukodeni imezungu kwa na...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00038.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0262,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00039.wav,6.89,"Mountains. Tukenda ingi ya kalspale, apondut nakamkona kambi maraya kwanza. Imagine.","Mountains. Tukenda, tukenda ingi ya kalspale, apondut nakamkona kambi maraya kwanza. Imagine.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00039.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0263,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00040.wav,13.25,"Kusyagoya, Austria, una pata building apu ikona flagia. Kenya, Nini. Ei, li kwa nangalizi witu na shinu. What? Ei, nikalibu kilometresu jiyu el Fusaba. From my county na kujaku pata mahali, watu maze?","Kusyagoya, Austria, una pata building apu ikona flagia. Kenya, Nini. Ei, li kwa nangalizi witu na shinu. What? Ei, nikalibu kilometresu jiyu el Fusaba. From my county na kujaku pata mahali, watu maze?",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00040.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0264,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00041.wav,13.43,"Kuna maflaguza Kenyazi na panda wuko na skiyarufu ya ome na niki ingiya. Aa, it was beautiful. So, tu ka ingiya pahale do, tu kapata maathlitu ako pahale. Aa, tu ka naisapu wuku salimiyana nini.","Kuna maflaguza Kenyazi na panda wuko na skiyarufu ya ome na niki ingiya. Aa, it was beautiful. So, tu ka ingiya pahale do, tu kapata maathlitu ako pahale. Aa, tu ka naisapu wuku salimiyana, salimiyana nini.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00041.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
